,R-001,R-002,R-003,R-005,R-007,R-008,R-012,R-013,R-014,R-015,R-016,R-017,R-018,R-019,R-020,R-021,R-022,R-023,R-024,R-025,R-026,R-027,R-028,R-043,R-057,R-058,R-059,R-060,R-061,R-062,R-063,R-064,R-066,R-067,R-068,R-069,R-070,R-071,R-072,R-073,R-074,R-075,R-076,R-077,R-078,R-079,R-080,R-083,R-084,R-141,R-142,R-143,R-144,R-145,R-146,R-147,R-148,R-149,R-150,R-152,R-153,R-154,R-155,R-156,R-157,R-158,R-159,R-160,R-161,R-162,R-163,R-164,R-165,R-167,R-197,R-198,R-200,R-201,R-202,R-203,R-204,R-205,R-206,R-207,R-208,R-209,R-210,R-211,R-212,R-213,R-214,R-215,R-216,R-217,R-218,R-219,R-220,R-221,R-222,R-223,R-224,R-281,R-282,R-283,R-284,R-285,R-286,R-287,R-288,R-289,R-291,R-292,R-293,R-294,R-295,R-296,R-297,R-298,R-301,R-302,R-303,R-304,R-305,R-306,R-307,R-308,R-337,R-338,R-340,R-341,R-342,R-343,R-344,R-345,R-346,R-347,R-348,R-350,R-351,R-352,R-354,R-355,R-356,R-357,R-360,R-361,R-363,R-364
R-076,0.794605009633911,0.897495183044316,0.936801541425819,0.70597302504817,0.911946050096339,0.934296724470135,0.869749518304432,0.931984585741811,0.915992292870906,0.936223506743738,0.940655105973025,0.728323699421965,0.8626204238921,0.83121387283237,0.904046242774566,0.886512524084778,0.912909441233141,0.680732177263969,0.532562620423892,0.860500963391137,0.876300578034682,0.820809248554913,0.963391136801541,0.831791907514451,0.944701348747591,0.672447013487476,0.763776493256262,0.926204238921002,0.689788053949904,0.841040462427746,0.63757225433526,0.786512524084778,0.635260115606936,0.9,0.877456647398844,0.88747591522158,0.897880539499037,0.870134874759152,0.871868978805395,0.792292870905588,0.909055876685934,0.740847784200385,0,0.784971098265896,0.93718689788054,0.971290944123314,0.892292870905588,0.78728323699422,0.876300578034682,0.879961464354528,0.961078998073218,0.735067437379576,0.936223506743738,0.81252408477842,0.81868978805395,0.97514450867052,0.792485549132948,0.559537572254335,0.899421965317919,0.907514450867052,0.952023121387283,0.828516377649326,0.865895953757225,0.623892100192678,0.954720616570328,0.939499036608863,0.816955684007707,0.482851637764933,0.894412331406551,0.913872832369942,0.894797687861272,0.936994219653179,0.914258188824663,0.930443159922929,0.964932562620424,0.864547206165703,0.641425818882466,0.909826589595376,0.840077071290944,0.920231213872832,0.896146435452794,0.630443159922929,0.944508670520231,0.847591522157996,0.905394990366089,0.922350674373796,0.908863198458574,0.935067437379576,0.598651252408478,0.536030828516378,0.844315992292871,0.623314065510597,0.93102119460501,0.668015414258189,0.607899807321773,0.837957610789981,0.86840077071291,0.83159922928709,0.917533718689788,0.850481695568401,0.921965317919075,0.879383429672447,0.855298651252408,0.932755298651252,0.817919075144509,0.613294797687861,0.916570327552987,0.78111753371869,0.70635838150289,0.944894026974952,0.845279383429672,0.914065510597302,0.922736030828516,0.824662813102119,0.848940269749518,0.8626204238921,0.871098265895954,0.913680154142582,0.840847784200385,0.734489402697495,0.892678227360308,0.936608863198459,0.946628131021195,0.951637764932563,0.666859344894027,0.868208092485549,0.948362235067437,0.608670520231214,0.821001926782274,0.531791907514451,0.903082851637765,0.870520231213873,0.936994219653179,0.83718689788054,0.810982658959538,0.673795761078998,0.857418111753372,0.61907514450867,0.88092485549133,0.899614643545279,0.941618497109827,0.886705202312139,0.796917148362235,0.875529865125241,0.915414258188825,0.929094412331407,0.790558766859345,0.871098265895954
R-077,0.833911368015414,0.826396917148362,0.893063583815029,0.811368015414258,0.910404624277457,0.923314065510597,0.757996146435453,0.908863198458574,0.898843930635838,0.907129094412331,0.933718689788054,0.758574181117534,0.806936416184971,0.890751445086705,0.793256262042389,0.799229287090559,0.917533718689788,0.76897880539499,0.859537572254335,0.801734104046243,0.753179190751445,0.763776493256262,0.942581888246628,0.721579961464355,0.810019267822736,0.826396917148362,0.872447013487476,0.915799614643545,0.736030828516378,0.882466281310212,0.83140655105973,0.790944123314065,0.795568400770713,0.888053949903661,0.819845857418112,0.776107899807322,0.827360308285164,0.809441233140655,0.905780346820809,0.749325626204239,0.843159922928709,0.829672447013488,0.784971098265896,0,0.913294797687861,0.962042389210019,0.784971098265896,0.891136801541426,0.873603082851638,0.78131021194605,0.938342967244701,0.823892100192678,0.934104046242775,0.725818882466281,0.853757225433526,0.982658959537572,0.841233140655106,0.784200385356455,0.788439306358382,0.864354527938343,0.949325626204239,0.668015414258189,0.810211946050096,0.751059730250482,0.939306358381503,0.904431599229287,0.750674373795761,0.777263969171484,0.852215799614644,0.904238921001927,0.81868978805395,0.920423892100193,0.845664739884393,0.904046242774566,0.952601156069364,0.801926782273603,0.757418111753372,0.82485549132948,0.694797687861272,0.874373795761079,0.78150289017341,0.801156069364162,0.948940269749518,0.838728323699422,0.927938342967245,0.93140655105973,0.882851637764933,0.885549132947977,0.823314065510597,0.764354527938343,0.787090558766859,0.79383429672447,0.950867052023121,0.811560693641619,0.849325626204239,0.76242774566474,0.801926782273603,0.930250481695568,0.86859344894027,0.844894026974952,0.907321772639692,0.949518304431599,0.679383429672447,0.891136801541426,0.883622350674374,0.769171483622351,0.885741811175337,0.786705202312139,0.775529865125241,0.895375722543353,0.820038535645472,0.922350674373796,0.830828516377649,0.78728323699422,0.834874759152216,0.822350674373796,0.83757225433526,0.933333333333333,0.702312138728324,0.701156069364162,0.923892100192678,0.892292870905588,0.925818882466281,0.93757225433526,0.772254335260116,0.651252408477842,0.936801541425819,0.796339113680154,0.703468208092486,0.777071290944123,0.915799614643545,0.873410404624277,0.88150289017341,0.725433526011561,0.864739884393064,0.801541425818882,0.815414258188825,0.820038535645472,0.884393063583815,0.91868978805395,0.917148362235067,0.89402697495183,0.766281310211946,0.811368015414258,0.897687861271676,0.901541425818882,0.795953757225433,0.897495183044316
R-078,0.958188824662813,0.946242774566474,0.978034682080925,0.915414258188825,0.878805394990366,0.90655105973025,0.917341040462428,0.974181117533719,0.921579961464355,0.979383429672447,0.951445086705202,0.894412331406551,0.904046242774566,0.890751445086705,0.901348747591522,0.893063583815029,0.882273603082852,0.932369942196532,0.952601156069364,0.923506743737958,0.958188824662813,0.880732177263969,0.979190751445087,0.936030828516378,0.902697495183044,0.934296724470135,0.954335260115607,0.971676300578035,0.93121387283237,0.93757225433526,0.955876685934489,0.932369942196532,0.940269749518304,0.913294797687861,0.931599229287091,0.901926782273603,0.917533718689788,0.907321772639692,0.914836223506744,0.900385356454721,0.979383429672447,0.944894026974952,0.93718689788054,0.913294797687861,0,0.976878612716763,0.908477842003854,0.890173410404624,0.915414258188825,0.909441233140655,0.978420038535646,0.955105973025048,0.976878612716763,0.89383429672447,0.908863198458574,0.96897880539499,0.945664739884393,0.923892100192678,0.903660886319846,0.967630057803468,0.953371868978805,0.909441233140655,0.936223506743738,0.904431599229287,0.942196531791908,0.96878612716763,0.873410404624277,0.936030828516378,0.960886319845857,0.938728323699422,0.9,0.963776493256262,0.926782273603083,0.958766859344894,0.978998073217726,0.913294797687861,0.926396917148362,0.857803468208093,0.930635838150289,0.960308285163777,0.923314065510597,0.940269749518304,0.963776493256262,0.889017341040462,0.928709055876686,0.882080924855491,0.940847784200385,0.961849710982659,0.955298651252408,0.907707129094412,0.907899807321773,0.922157996146435,0.958766859344894,0.938342967244701,0.948554913294798,0.964932562620424,0.898265895953757,0.944894026974952,0.979576107899807,0.958381502890173,0.977456647398844,0.915028901734104,0.903082851637765,0.944315992292871,0.936994219653179,0.935260115606936,0.965895953757225,0.93757225433526,0.929672447013488,0.973410404624277,0.93140655105973,0.913102119460501,0.925626204238921,0.916955684007707,0.905202312138728,0.904816955684008,0.896724470134875,0.90635838150289,0.87495183044316,0.891522157996146,0.965317919075145,0.965895953757225,0.978420038535646,0.980154142581888,0.922350674373796,0.919267822736031,0.979768786127168,0.919267822736031,0.882466281310212,0.904816955684008,0.978227360308285,0.88728323699422,0.973217726396917,0.958574181117534,0.915799614643545,0.913487475915222,0.905202312138728,0.916763005780347,0.935260115606936,0.851637764932563,0.976107899807322,0.919653179190751,0.919267822736031,0.951252408477842,0.933526011560694,0.904624277456647,0.923121387283237,0.88766859344894
R-079,0.948362235067437,0.904431599229287,0.86859344894027,0.989402697495183,0.954527938342967,0.991329479768786,0.973410404624277,0.977263969171484,0.891329479768786,0.87533718689788,0.83776493256262,0.932947976878613,0.98092485549133,0.977456647398844,0.942389210019268,0.989210019267823,0.940269749518304,0.988246628131021,0.983236994219653,0.954142581888247,0.939884393063584,0.955684007707129,0.864739884393064,0.927552986512524,0.973795761078998,0.998073217726397,0.990558766859345,0.868208092485549,0.989017341040462,0.980539499036609,0.916955684007707,0.953371868978805,0.976493256262042,0.974566473988439,0.969556840077071,0.947206165703276,0.946435452793834,0.92485549132948,0.959152215799615,0.953757225433526,0.89980732177264,1,0.971290944123314,0.962042389210019,0.976878612716763,0,0.910019267822736,0.953564547206166,0.979576107899807,0.958188824662813,0.841618497109827,0.952793834296724,0.848940269749518,0.985356454720617,0.98131021194605,0.978805394990366,0.94971098265896,0.988053949903661,0.95009633911368,0.860500963391137,0.965703275529865,0.914643545279383,0.998843930635838,0.969942196531792,0.998265895953757,0.852601156069364,0.954335260115607,0.962042389210019,0.913680154142582,0.979961464354528,0.931791907514451,0.878034682080925,0.985356454720617,0.840847784200385,0.847206165703276,0.955298651252408,0.966088631984586,0.946820809248555,0.902312138728324,0.960308285163777,0.989788053949904,0.928516377649326,0.822157996146435,0.969364161849711,0.903853564547206,0.956647398843931,0.938728323699422,0.881888246628131,0.974181117533719,0.949518304431599,0.984200385356455,0.962042389210019,0.979383429672447,0.995568400770713,0.952023121387283,0.988246628131021,0.992678227360308,0.964161849710983,0.844315992292871,0.980346820809249,0.904046242774566,0.961849710982659,0.915221579961464,0.919653179190751,0.964547206165703,0.932755298651252,0.912909441233141,0.969942196531792,0.965895953757225,0.887090558766859,0.928131021194605,0.925626204238921,0.860308285163776,0.967052023121387,0.95645472061657,0.976685934489403,0.94354527938343,0.956647398843931,0.942196531791908,0.96897880539499,0.988439306358382,0.892485549132948,0.859152215799615,0.926204238921002,0.98111753371869,0.911560693641619,0.8252408477842,0.980154142581888,0.972832369942197,0.920809248554913,0.889788053949904,0.91907514450867,0.95028901734104,0.934489402697495,0.952986512524085,0.961849710982659,0.978612716763006,0.978034682080925,0.912909441233141,0.950867052023121,0.861657032755299,0.921772639691715,0.956647398843931,0.89980732177264,0.954335260115607,0.979383429672447,0.969942196531792,0.937957610789981
R-080,0.939306358381503,0.755491329479769,0.920423892100193,0.91233140655106,0.91888246628131,0.928709055876686,0.84412331406551,0.948169556840077,0.915414258188825,0.944315992292871,0.9252408477842,0.836030828516378,0.849132947976879,0.886897880539499,0.802890173410405,0.89364161849711,0.93121387283237,0.904046242774566,0.938342967244701,0.88747591522158,0.867822736030828,0.851252408477842,0.895761078998073,0.838342967244701,0.869364161849711,0.926589595375722,0.965125240847784,0.947013487475915,0.892100192678227,0.909248554913295,0.908092485549133,0.904816955684008,0.899229287090559,0.91271676300578,0.840655105973025,0.840655105973025,0.822543352601156,0.821194605009634,0.892870905587669,0.828323699421965,0.946242774566474,0.921965317919075,0.892292870905588,0.784971098265896,0.908477842003854,0.910019267822736,0,0.930250481695568,0.850481695568401,0.832755298651252,0.905587668593449,0.914643545279383,0.93776493256262,0.851830443159923,0.876878612716763,0.98766859344894,0.9252408477842,0.879768786127168,0.863198458574181,0.917533718689788,0.961078998073218,0.795375722543353,0.869556840077071,0.876878612716763,0.946628131021195,0.858766859344894,0.824277456647399,0.881695568400771,0.893256262042389,0.959152215799615,0.815799614643545,0.945857418111753,0.856647398843931,0.842967244701349,0.886897880539499,0.836030828516378,0.898843930635838,0.859922928709056,0.811753371868979,0.836801541425819,0.86840077071291,0.891136801541426,0.92485549132948,0.876685934489403,0.914065510597302,0.920616570327553,0.847013487475915,0.881888246628131,0.928323699421965,0.888631984585742,0.870327552986513,0.909055876685934,0.964932562620424,0.908092485549133,0.93102119460501,0.886319845857418,0.864932562620424,0.919267822736031,0.910789980732177,0.935645472061657,0.95626204238921,0.949518304431599,0.765317919075144,0.917533718689788,0.886319845857418,0.884007707129094,0.904624277456647,0.913294797687861,0.902119460500963,0.94393063583815,0.882080924855491,0.891329479768786,0.855298651252408,0.874373795761079,0.906743737957611,0.845857418111753,0.830057803468208,0.941618497109827,0.819267822736031,0.878805394990366,0.96897880539499,0.827552986512524,0.934489402697495,0.920809248554913,0.882466281310212,0.772061657032755,0.909055876685934,0.905009633911368,0.829865125240848,0.871868978805395,0.932369942196532,0.829094412331407,0.847591522157996,0.842389210019268,0.890944123314065,0.9,0.883044315992293,0.89364161849711,0.90616570327553,0.904624277456647,0.942003853564547,0.902697495183044,0.835067437379576,0.855491329479769,0.874373795761079,0.889210019267823,0.896724470134875,0.891522157996146
R-083,0.877456647398844,0.926974951830443,0.954913294797688,0.84393063583815,0.825818882466281,0.876878612716763,0.892678227360308,0.960693641618497,0.863391136801541,0.967630057803468,0.953564547206166,0.766473988439306,0.859537572254335,0.819267822736031,0.933718689788054,0.8747591522158,0.879576107899807,0.856840077071291,0.807514450867052,0.938342967244701,0.946242774566474,0.872447013487476,0.953371868978805,0.930635838150289,0.928323699421965,0.835645472061657,0.86897880539499,0.946820809248555,0.830635838150289,0.835260115606936,0.846242774566474,0.859344894026975,0.811368015414258,0.900770712909441,0.897880539499037,0.896146435452794,0.931599229287091,0.902890173410405,0.853371868978805,0.898651252408478,0.959537572254335,0.855105973025048,0.78728323699422,0.891136801541426,0.890173410404624,0.953564547206166,0.930250481695568,0,0.910211946050096,0.889402697495183,0.961464354527938,0.847976878612717,0.947976878612717,0.90635838150289,0.807321772639692,0.955491329479769,0.872832369942196,0.812909441233141,0.883429672447014,0.944315992292871,0.936223506743738,0.917919075144509,0.869364161849711,0.825626204238921,0.927938342967245,0.938535645472062,0.874566473988439,0.809826589595376,0.945279383429672,0.83102119460501,0.916955684007707,0.948940269749518,0.906936416184971,0.932755298651252,0.945857418111753,0.926589595375722,0.836994219653179,0.879576107899807,0.929865125240848,0.955491329479769,0.897302504816956,0.833333333333333,0.954913294797688,0.823121387283237,0.86878612716763,0.854335260115607,0.951445086705202,0.944894026974952,0.826396917148362,0.790558766859345,0.854720616570328,0.82504816955684,0.938728323699422,0.857418111753372,0.826396917148362,0.948554913294798,0.848940269749518,0.842967244701349,0.936608863198459,0.928709055876686,0.947013487475915,0.783429672447013,0.922157996146435,0.904624277456647,0.85606936416185,0.799614643545279,0.960886319845857,0.835067437379576,0.835838150289017,0.953179190751445,0.902504816955684,0.88766859344894,0.934489402697495,0.834489402697495,0.80616570327553,0.881695568400771,0.853371868978805,0.863391136801541,0.905394990366089,0.837957610789981,0.903468208092486,0.953371868978805,0.960500963391137,0.972447013487476,0.844894026974952,0.930635838150289,0.948747591522158,0.836994219653179,0.869364161849711,0.771098265895954,0.946628131021195,0.852793834296725,0.975915221579961,0.940462427745665,0.800770712909441,0.836608863198459,0.883044315992293,0.790558766859345,0.834104046242775,0.876685934489403,0.952601156069364,0.849132947976879,0.805394990366089,0.936416184971098,0.916184971098266,0.889402697495183,0.860693641618497,0.791522157996146
R-084,0.919845857418112,0.86223506743738,0.970134874759152,0.933140655105973,0.889595375722543,0.923892100192678,0.886127167630058,0.946820809248555,0.94354527938343,0.988246628131021,0.972447013487476,0.841811175337187,0.868208092485549,0.886512524084778,0.844894026974952,0.864161849710983,0.904816955684008,0.894990366088632,0.901348747591522,0.915414258188825,0.916763005780347,0.895761078998073,0.969171483622351,0.919845857418112,0.940655105973025,0.901156069364162,0.909441233140655,0.980346820809249,0.859537572254335,0.894412331406551,0.957032755298651,0.890944123314065,0.899614643545279,0.879768786127168,0.872254335260116,0.879383429672447,0.899229287090559,0.852215799614644,0.874373795761079,0.83757225433526,0.964547206165703,0.892485549132948,0.876300578034682,0.873603082851638,0.915414258188825,0.979576107899807,0.850481695568401,0.910211946050096,0,0.822543352601156,0.967822736030828,0.942003853564547,0.978805394990366,0.847591522157996,0.861849710982659,0.968208092485549,0.935645472061657,0.907321772639692,0.905202312138728,0.965703275529865,0.93718689788054,0.889210019267823,0.85606936416185,0.896339113680154,0.922157996146435,0.941811175337187,0.835452793834297,0.889788053949904,0.963969171483622,0.947976878612717,0.832369942196532,0.967052023121387,0.870905587668593,0.956647398843931,0.976107899807322,0.880346820809249,0.913487475915222,0.876878612716763,0.907899807321773,0.883044315992293,0.814450867052023,0.936416184971098,0.972254335260116,0.890366088631985,0.928709055876686,0.907899807321773,0.846050096339114,0.957803468208092,0.932562620423892,0.90019267822736,0.836994219653179,0.894605009633911,0.927552986512524,0.904046242774566,0.934104046242775,0.939113680154143,0.863198458574181,0.891714836223507,0.961657032755299,0.908285163776493,0.97495183044316,0.9252408477842,0.864547206165703,0.93718689788054,0.860886319845857,0.919653179190751,0.961078998073218,0.894990366088632,0.919267822736031,0.980154142581888,0.913872832369942,0.865317919075145,0.934296724470135,0.881888246628131,0.888439306358382,0.801156069364162,0.817726396917148,0.921001926782274,0.885549132947977,0.869556840077071,0.922157996146435,0.930250481695568,0.970905587668593,0.96281310211946,0.88728323699422,0.880732177263969,0.967244701348748,0.905780346820809,0.898265895953757,0.877263969171484,0.984007707129094,0.81888246628131,0.932755298651252,0.903660886319846,0.909826589595376,0.881695568400771,0.822543352601156,0.863198458574181,0.90616570327553,0.920809248554913,0.979190751445087,0.914450867052023,0.846628131021195,0.948554913294798,0.848362235067437,0.886705202312139,0.90019267822736,0.886705202312139
R-141,0.899421965317919,0.85645472061657,0.949325626204239,0.847398843930636,0.901156069364162,0.852215799614644,0.56242774566474,0.927552986512524,0.933718689788054,0.974181117533719,0.957803468208092,0.745857418111753,0.709633911368015,0.871676300578035,0.759730250481696,0.594219653179191,0.929287090558767,0.822157996146435,0.91271676300578,0.915606936416185,0.940655105973025,0.830250481695568,0.95028901734104,0.915414258188825,0.773410404624277,0.867822736030828,0.901156069364162,0.967437379576108,0.777071290944123,0.813294797687861,0.916570327552987,0.83140655105973,0.884778420038536,0.886897880539499,0.732755298651252,0.661849710982659,0.910597302504817,0.90019267822736,0.877263969171484,0.86242774566474,0.969749518304432,0.863391136801541,0.879961464354528,0.78131021194605,0.909441233140655,0.958188824662813,0.832755298651252,0.889402697495183,0.822543352601156,0,0.947976878612717,0.890944123314065,0.973988439306358,0.825818882466281,0.803468208092486,0.964932562620424,0.916955684007707,0.871483622350674,0.667052023121387,0.944894026974952,0.964932562620424,0.867437379576108,0.683815028901734,0.834296724470135,0.908670520231214,0.933333333333333,0.848940269749518,0.885741811175337,0.966088631984586,0.933140655105973,0.795183044315992,0.964932562620424,0.740847784200385,0.942003853564547,0.95645472061657,0.884393063583815,0.791907514450867,0.84971098265896,0.91907514450867,0.92485549132948,0.569942196531792,0.861849710982659,0.966088631984586,0.784585741811175,0.922157996146435,0.879768786127168,0.819653179190751,0.942196531791908,0.886512524084778,0.847591522157996,0.662042389210019,0.845279383429672,0.915028901734104,0.856647398843931,0.88092485549133,0.941811175337187,0.67514450867052,0.888053949903661,0.951059730250482,0.908285163776493,0.961849710982659,0.91849710982659,0.762042389210019,0.930828516377649,0.850674373795761,0.838728323699422,0.964547206165703,0.885163776493256,0.85028901734104,0.973603082851638,0.900770712909441,0.932369942196532,0.841040462427746,0.734682080924856,0.830443159922929,0.733140655105973,0.7,0.927938342967245,0.815221579961464,0.692870905587669,0.917341040462428,0.944894026974952,0.95009633911368,0.965317919075145,0.752408477842004,0.791136801541426,0.955876685934489,0.849325626204239,0.716763005780347,0.856647398843931,0.968208092485549,0.793063583815029,0.948554913294798,0.939306358381503,0.874566473988439,0.802312138728324,0.803468208092486,0.832562620423892,0.821772639691715,0.88150289017341,0.969364161849711,0.880154142581888,0.742196531791907,0.957225433526012,0.926011560693642,0.91907514450867,0.85645472061657,0.889595375722543
R-142,0.94354527938343,0.836030828516378,0.71868978805395,0.98111753371869,0.947013487475915,0.982466281310212,0.956647398843931,0.977649325626204,0.803275529865125,0.806743737957611,0.747206165703276,0.882466281310212,0.951445086705202,0.972061657032755,0.92485549132948,0.985356454720617,0.903468208092486,0.967822736030828,0.975915221579961,0.938342967244701,0.900963391136802,0.930635838150289,0.820423892100193,0.869364161849711,0.952023121387283,0.992485549132948,0.977071290944123,0.827745664739884,0.983236994219653,0.963969171483622,0.908863198458574,0.949132947976879,0.969364161849711,0.958188824662813,0.958381502890173,0.938535645472062,0.91271676300578,0.893256262042389,0.941233140655106,0.927167630057803,0.783429672447013,0.996339113680154,0.961078998073218,0.938342967244701,0.978420038535646,0.841618497109827,0.905587668593449,0.961464354527938,0.967822736030828,0.947976878612717,0,0.94393063583815,0.835067437379576,0.974181117533719,0.96242774566474,0.996339113680154,0.947976878612717,0.97533718689788,0.932562620423892,0.83140655105973,0.957225433526012,0.859344894026975,0.9878612716763,0.957225433526012,0.992870905587669,0.740077071290944,0.930443159922929,0.941040462427746,0.909633911368015,0.973025048169557,0.91888246628131,0.804816955684008,0.957610789980732,0.804046242774566,0.742581888246628,0.909633911368015,0.957610789980732,0.914258188824663,0.850867052023121,0.925433526011561,0.974181117533719,0.940847784200385,0.793063583815029,0.961464354527938,0.819267822736031,0.963776493256262,0.927745664739884,0.808285163776493,0.959152215799615,0.91868978805395,0.981888246628131,0.947591522157996,0.964354527938343,0.990173410404624,0.939113680154143,0.979190751445087,0.979383429672447,0.965510597302505,0.765895953757225,0.96281310211946,0.83776493256262,0.951830443159923,0.908670520231214,0.88111753371869,0.94990366088632,0.895761078998073,0.770520231213873,0.941233140655106,0.945857418111753,0.741233140655106,0.934296724470135,0.896917148362235,0.780539499036609,0.964932562620424,0.951252408477842,0.958959537572254,0.927938342967245,0.963391136801541,0.921579961464355,0.958574181117534,0.972832369942197,0.79344894026975,0.735838150289017,0.897687861271676,0.980346820809249,0.897495183044316,0.719653179190751,0.983815028901734,0.960693641618497,0.921772639691715,0.851830443159923,0.908477842003854,0.934296724470135,0.890944123314065,0.956840077071291,0.964354527938343,0.966088631984586,0.969749518304432,0.886127167630058,0.941040462427746,0.753179190751445,0.843159922928709,0.936030828516378,0.92485549132948,0.933718689788054,0.965703275529865,0.953757225433526,0.891136801541426
R-143,0.839691714836224,0.930635838150289,0.952215799614644,0.717533718689788,0.932562620423892,0.936801541425819,0.860500963391137,0.888246628131021,0.909633911368015,0.90635838150289,0.949132947976879,0.789595375722543,0.85626204238921,0.900963391136802,0.916955684007707,0.89980732177264,0.94990366088632,0.73776493256262,0.779576107899807,0.83776493256262,0.919653179190751,0.795953757225433,0.951637764932563,0.868208092485549,0.919460500963391,0.745857418111753,0.836223506743738,0.952023121387283,0.785549132947977,0.871098265895954,0.766088631984586,0.810597302504817,0.757803468208093,0.939499036608863,0.854720616570328,0.860500963391137,0.932947976878613,0.896339113680154,0.935452793834297,0.871676300578035,0.892100192678227,0.809248554913295,0.735067437379576,0.823892100192678,0.955105973025048,0.952793834296724,0.914643545279383,0.847976878612717,0.942003853564547,0.890944123314065,0.94393063583815,0,0.920231213872832,0.877649325626204,0.852601156069364,0.984778420038536,0.836608863198459,0.703082851637765,0.901348747591522,0.818304431599229,0.972061657032755,0.830828516377649,0.856647398843931,0.754527938342967,0.953371868978805,0.937957610789981,0.854913294797688,0.721772639691715,0.913102119460501,0.93757225433526,0.900963391136802,0.973025048169557,0.92504816955684,0.931791907514451,0.948169556840077,0.882658959537572,0.769942196531792,0.91868978805395,0.879768786127168,0.966473988439306,0.905009633911368,0.694990366088632,0.959922928709056,0.857996146435453,0.915221579961464,0.927745664739884,0.936223506743738,0.929094412331407,0.689210019267823,0.699229287090559,0.88111753371869,0.755298651252408,0.971868978805395,0.770520231213873,0.683622350674374,0.89364161849711,0.864161849710983,0.911368015414258,0.903082851637765,0.879768786127168,0.878420038535645,0.926396917148362,0.873025048169557,0.95009633911368,0.898458574181118,0.666473988439306,0.9,0.766473988439306,0.71233140655106,0.920038535645472,0.845857418111753,0.944701348747591,0.909055876685934,0.835645472061657,0.891329479768786,0.907899807321773,0.873603082851638,0.939884393063584,0.856647398843931,0.78111753371869,0.921965317919075,0.94373795761079,0.963969171483622,0.973217726396917,0.781888246628131,0.873217726396917,0.960500963391137,0.758766859344894,0.83121387283237,0.721194605009634,0.909055876685934,0.890173410404624,0.976300578034682,0.892678227360308,0.88747591522158,0.756647398843931,0.890173410404624,0.767822736030829,0.88766859344894,0.921387283236994,0.918304431599229,0.904624277456647,0.823506743737958,0.919267822736031,0.95626204238921,0.947398843930636,0.813872832369942,0.907707129094412
R-144,0.928323699421965,0.921965317919075,0.852601156069364,0.967244701348748,0.945086705202312,0.98728323699422,0.978805394990366,0.936801541425819,0.845664739884393,0.823121387283237,0.796724470134875,0.9121387283237,0.961271676300578,0.965895953757225,0.959152215799615,0.988246628131021,0.899614643545279,0.968400770712909,0.939691714836223,0.944508670520231,0.918111753371869,0.907321772639692,0.869171483622351,0.881695568400771,0.940847784200385,0.955684007707129,0.967822736030828,0.770905587668593,0.972254335260116,0.960500963391137,0.857610789980732,0.959152215799615,0.940655105973025,0.96242774566474,0.96897880539499,0.954335260115607,0.948747591522158,0.892100192678227,0.966088631984586,0.934104046242775,0.836223506743738,0.993256262042389,0.936223506743738,0.934104046242775,0.976878612716763,0.848940269749518,0.93776493256262,0.947976878612717,0.978805394990366,0.973988439306358,0.835067437379576,0.920231213872832,0,0.961849710982659,0.96242774566474,0.989595375722543,0.931984585741811,0.953371868978805,0.93718689788054,0.851830443159923,0.953949903660886,0.891522157996146,0.990558766859345,0.945664739884393,0.985163776493256,0.871483622350674,0.939884393063584,0.92504816955684,0.842196531791908,0.969171483622351,0.946050096339114,0.854527938342967,0.98131021194605,0.801156069364162,0.836223506743738,0.946050096339114,0.934682080924855,0.947398843930636,0.892870905587669,0.971098265895954,0.98747591522158,0.87495183044316,0.815992292870906,0.963391136801541,0.869556840077071,0.944894026974952,0.96281310211946,0.883622350674374,0.941618497109827,0.903275529865125,0.980732177263969,0.945857418111753,0.976685934489403,0.98728323699422,0.939884393063584,0.941040462427746,0.983622350674374,0.952408477842004,0.765125240847784,0.9747591522158,0.819653179190751,0.923121387283237,0.863005780346821,0.902312138728324,0.949518304431599,0.881888246628131,0.866666666666667,0.928516377649326,0.940077071290944,0.810404624277457,0.894219653179191,0.915799614643545,0.836801541425819,0.963776493256262,0.967437379576108,0.973988439306358,0.95626204238921,0.957225433526012,0.912909441233141,0.96897880539499,0.970905587668593,0.909826589595376,0.841233140655106,0.928323699421965,0.968208092485549,0.871676300578035,0.807129094412331,0.940655105973025,0.967244701348748,0.878998073217726,0.770134874759152,0.927938342967245,0.984007707129094,0.901348747591522,0.941040462427746,0.950481695568401,0.965510597302505,0.955876685934489,0.929479768786127,0.945472061657033,0.791329479768786,0.905587668593449,0.951637764932563,0.846435452793834,0.959344894026975,0.978034682080925,0.953179190751445,0.920809248554913
