amplicon,sample_name,block,unique_id,drought,inoculum,fire_freq,species,other_frompreviouscolumn,control,filename_r1,filename_r2,wilting_scale,bud_number,leaf_number,leaf_length,height,nodule_num,shoot_dm,final_root_dm,seqtab_rows,inoculum_site,inoculum_burn_freq,mean_NO3,mean_NH4,mean_P,mean_K,mean_SO4_S,mean_B,mean_OM,mean_pH,mean_EC,mean_Zn,mean_Mn,mean_Cu,mean_Fe,mean_Ca,mean_Mg,mean_Na,mean_TKN,mean_C_N_ratio,mean_Sand,mean_Silt,mean_Clay
16S,R-168,6,Q168,D,1Burn_W4,1,GrandFir,NA,NA,R-168_S140_L001_R1_001.fastq.gz,R-168_S140_L001_R2_001.fastq.gz,2,4,58,2,6.5,NA,0.3275,0.6929,R-168,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-197,8,Q197,D,Sterile,NA,Snowbrush,NA,NA,R-197_S66_L001_R1_001.fastq.gz,R-197_S66_L001_R2_001.fastq.gz,6,0,5,0.8,2.8,0,0.2063,NA,R-197,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-198,8,Q198,ND,0Burn_W1,0,GrandFir,NA,NA,R-198_S152_L001_R1_001.fastq.gz,R-198_S152_L001_R2_001.fastq.gz,1,3,17,1,4.6,NA,0.2196,NA,R-198,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-199,8,Q199,D,0Burn_W1,0,GrandFir,NA,NA,R-199_S164_L001_R1_001.fastq.gz,R-199_S164_L001_R2_001.fastq.gz,1,4,57,1.6,5.6,NA,0.3255,0.5877,R-199,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-200,8,Q200,ND,0Burn_W2,0,GrandFir,NA,NA,R-200_S176_L001_R1_001.fastq.gz,R-200_S176_L001_R2_001.fastq.gz,1,5,36,2.4,6.6,NA,0.4149,0.6459,R-200,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-201,8,Q201,ND,0Burn_W1,0,Snowbrush,NA,NA,R-201_S78_L001_R1_001.fastq.gz,R-201_S78_L001_R2_001.fastq.gz,1,0,20,2.3,5.4,0,0.5148,0.8102,R-201,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-202,8,Q202,D,1Burn_W3,1,GrandFir,NA,NA,R-202_S188_L001_R1_001.fastq.gz,R-202_S188_L001_R2_001.fastq.gz,1,3,16,1.1,5,NA,0.2252,NA,R-202,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-203,8,Q203,D,1Burn_W3,1,Snowbrush,NA,NA,R-203_S90_L001_R1_001.fastq.gz,R-203_S90_L001_R2_001.fastq.gz,2,0,17,3,4.6,0,0.4234,0.8392,R-203,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-204,8,Q204,D,0Burn_W2,0,Snowbrush,NA,NA,R-204_S7_L001_R1_001.fastq.gz,R-204_S7_L001_R2_001.fastq.gz,6,0,17,2.5,4.1,1,0.6175,1.1043,R-204,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-205,8,Q205,ND,3Burn_W6,3,GrandFir,NA,NA,R-205_S105_L001_R1_001.fastq.gz,R-205_S105_L001_R2_001.fastq.gz,1,4,29,1.5,5.5,NA,0.2876,0.4922,R-205,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-206,8,Q206,ND,Sterile,NA,Snowbrush,NA,NA,R-206_S19_L001_R1_001.fastq.gz,R-206_S19_L001_R2_001.fastq.gz,1,0,16,3.9,5.8,0,0.7199,1.0211,R-206,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-207,8,Q207,D,3Burn_W6,3,Snowbrush,NA,NA,R-207_S31_L001_R1_001.fastq.gz,R-207_S31_L001_R2_001.fastq.gz,1,0,12,1.6,4.4,11,0.331,0.678,R-207,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-208,8,Q208,ND,3Burn_W5,3,Snowbrush,NA,NA,R-208_S43_L001_R1_001.fastq.gz,R-208_S43_L001_R2_001.fastq.gz,1,0,16,2.5,4.4,0,0.6729,1.4045,R-208,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-209,8,Q209,ND,1Burn_W4,1,Snowbrush,NA,NA,R-209_S55_L001_R1_001.fastq.gz,R-209_S55_L001_R2_001.fastq.gz,1,0,19,2.4,4,0,0.5629,0.9969,R-209,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-210,8,Q210,D,0Burn_W1,0,Snowbrush,NA,NA,R-210_S67_L001_R1_001.fastq.gz,R-210_S67_L001_R2_001.fastq.gz,6,0,11,2,5,1,0.4122,0.4951,R-210,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-211,8,Q211,ND,1Burn_W3,1,Snowbrush,NA,NA,R-211_S79_L001_R1_001.fastq.gz,R-211_S79_L001_R2_001.fastq.gz,1,0,17,3,5,0,0.2938,0.5697,R-211,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-212,8,Q212,D,3Burn_W6,3,GrandFir,NA,NA,R-212_S117_L001_R1_001.fastq.gz,R-212_S117_L001_R2_001.fastq.gz,1,6,52,2.1,5.9,NA,0.1664,0.2558,R-212,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-213,8,Q213,ND,3Burn_W5,3,GrandFir,NA,NA,R-213_S129_L001_R1_001.fastq.gz,R-213_S129_L001_R2_001.fastq.gz,1,3,23,1.5,4,NA,0.0811,0.1889,R-213,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-214,8,Q214,D,1Burn_W4,1,Snowbrush,NA,NA,R-214_S91_L001_R1_001.fastq.gz,R-214_S91_L001_R2_001.fastq.gz,6,0,19,2.2,4.9,0,0.3838,0.7453,R-214,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-215,8,Q215,D,0Burn_W2,0,GrandFir,NA,NA,R-215_S141_L001_R1_001.fastq.gz,R-215_S141_L001_R2_001.fastq.gz,1,6,93,1.6,5.4,NA,0.2693,0.3767,R-215,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-216,8,Q216,ND,0Burn_W2,0,Snowbrush,NA,NA,R-216_S8_L001_R1_001.fastq.gz,R-216_S8_L001_R2_001.fastq.gz,1,0,23,3,4.5,7,0.7712,1.971,R-216,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-217,8,Q217,D,1Burn_W4,1,GrandFir,NA,NA,R-217_S153_L001_R1_001.fastq.gz,R-217_S153_L001_R2_001.fastq.gz,1,1,42,1.8,7.5,NA,0.1829,0.2451,R-217,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-218,8,Q218,D,3Burn_W5,3,GrandFir,NA,NA,R-218_S165_L001_R1_001.fastq.gz,R-218_S165_L001_R2_001.fastq.gz,1,8,34,3.2,8.4,NA,0.3092,0.5895,R-218,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-219,8,Q219,ND,1Burn_W3,1,GrandFir,NA,NA,R-219_S177_L001_R1_001.fastq.gz,R-219_S177_L001_R2_001.fastq.gz,1,1,6,0.8,5.3,NA,0.0723,0.1012,R-219,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-220,8,Q220,ND,3Burn_W6,3,Snowbrush,NA,NA,R-220_S20_L001_R1_001.fastq.gz,R-220_S20_L001_R2_001.fastq.gz,1,0,11,1.3,4,38,0.1798,0.4911,R-220,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-221,8,Q221,D,3Burn_W5,3,Snowbrush,NA,NA,R-221_S32_L001_R1_001.fastq.gz,R-221_S32_L001_R2_001.fastq.gz,1,0,18,2.2,5,15,0.2367,0.4695,R-221,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-222,8,Q222,D,Sterile,NA,GrandFir,NA,NA,R-222_S189_L001_R1_001.fastq.gz,R-222_S189_L001_R2_001.fastq.gz,1,4,32,1.9,5.6,NA,0.1349,0.2872,R-222,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-223,8,Q223,ND,1Burn_W4,1,GrandFir,NA,NA,R-223_S106_L001_R1_001.fastq.gz,R-223_S106_L001_R2_001.fastq.gz,1,5,35,2.7,6.3,NA,0.2536,0.6848,R-223,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-224,8,Q224,ND,Sterile,NA,GrandFir,NA,NA,R-224_S118_L001_R1_001.fastq.gz,R-224_S118_L001_R2_001.fastq.gz,1,6,37,1.9,5.4,NA,0.1596,0.2996,R-224,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-281,11,Q281,ND,3Burn_W5,3,Snowbrush,NA,NA,R-281_S56_L001_R1_001.fastq.gz,R-281_S56_L001_R2_001.fastq.gz,1,0,20,3,4.9,13,0.6449,1.4487,R-281,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-282,11,Q282,ND,1Burn_W3,1,GrandFir,NA,NA,R-282_S130_L001_R1_001.fastq.gz,R-282_S130_L001_R2_001.fastq.gz,1,1,3,0.8,4,NA,0.0423,0.1546,R-282,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-283,11,Q283,ND,0Burn_W1,0,Snowbrush,NA,NA,R-283_S68_L001_R1_001.fastq.gz,R-283_S68_L001_R2_001.fastq.gz,1,0,22,2.6,6.5,1,0.4625,1.0323,R-283,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-284,11,Q284,D,3Burn_W5,3,Snowbrush,NA,NA,R-284_S80_L001_R1_001.fastq.gz,R-284_S80_L001_R2_001.fastq.gz,6,0,26,2.2,5.5,0,0.5958,0.6693,R-284,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-285,11,Q285,D,3Burn_W5,3,GrandFir,NA,NA,R-285_S142_L001_R1_001.fastq.gz,R-285_S142_L001_R2_001.fastq.gz,1,2,22,2.1,4,NA,0.1187,0.4256,R-285,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-286,11,Q286,D,Sterile,NA,GrandFir,NA,NA,R-286_S154_L001_R1_001.fastq.gz,R-286_S154_L001_R2_001.fastq.gz,1,1,21,1,4.5,NA,0.0536,0.1376,R-286,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-287,11,Q287,D,3Burn_W6,3,GrandFir,NA,NA,R-287_S166_L001_R1_001.fastq.gz,R-287_S166_L001_R2_001.fastq.gz,5,1,3,0.9,4.5,NA,0.03,NA,R-287,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-288,11,Q288,ND,3Burn_W6,3,GrandFir,NA,NA,R-288_S178_L001_R1_001.fastq.gz,R-288_S178_L001_R2_001.fastq.gz,1,3,21,1.6,5.3,NA,0.0782,0.2193,R-288,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-289,11,Q289,ND,Sterile,NA,GrandFir,NA,NA,R-289_S190_L001_R1_001.fastq.gz,R-289_S190_L001_R2_001.fastq.gz,1,3,18,1.2,4.9,NA,0.0526,NA,R-289,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-290,11,Q290,D,0Burn_W1,0,GrandFir,NA,NA,R-290_S107_L001_R1_001.fastq.gz,R-290_S107_L001_R2_001.fastq.gz,1,3,12,0.4,7.7,NA,0.0871,0.2178,R-290,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-291,11,Q291,ND,1Burn_W4,1,GrandFir,NA,NA,R-291_S119_L001_R1_001.fastq.gz,R-291_S119_L001_R2_001.fastq.gz,1,7,59,3.2,6,NA,0.3612,0.8359,R-291,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-292,11,Q292,D,0Burn_W1,0,Snowbrush,NA,NA,R-292_S9_L001_R1_001.fastq.gz,R-292_S9_L001_R2_001.fastq.gz,1,0,5,1.2,3.6,0,0.0892,0.1842,R-292,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-293,11,Q293,D,Sterile,NA,Snowbrush,NA,NA,R-293_S21_L001_R1_001.fastq.gz,R-293_S21_L001_R2_001.fastq.gz,4,0,11,2.3,3.5,0,0.2724,0.49,R-293,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
16S,R-294,11,Q294,D,3Burn_W6,3,Snowbrush,NA,NA,R-294_S33_L001_R1_001.fastq.gz,R-294_S33_L001_R2_001.fastq.gz,6,0,11,1.7,4,13,0.2098,0.4927,R-294,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-295,11,Q295,ND,0Burn_W2,0,Snowbrush,NA,NA,R-295_S45_L001_R1_001.fastq.gz,R-295_S45_L001_R2_001.fastq.gz,1,0,19,2.3,6.8,3,0.4209,0.9091,R-295,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-296,11,Q296,D,1Burn_W4,1,Snowbrush,NA,NA,R-296_S57_L001_R1_001.fastq.gz,R-296_S57_L001_R2_001.fastq.gz,6,0,19,2,5,0,0.3773,0.5859,R-296,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-297,11,Q297,D,0Burn_W2,0,Snowbrush,NA,NA,R-297_S69_L001_R1_001.fastq.gz,R-297_S69_L001_R2_001.fastq.gz,1,0,12,2.5,4.6,3,0.3352,0.6385,R-297,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-298,11,Q298,ND,1Burn_W4,1,Snowbrush,NA,NA,R-298_S81_L001_R1_001.fastq.gz,R-298_S81_L001_R2_001.fastq.gz,1,0,19,2.4,4.5,3,0.4813,1.3599,R-298,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-299,11,Q299,D,1Burn_W4,1,GrandFir,NA,NA,R-299_S131_L001_R1_001.fastq.gz,R-299_S131_L001_R2_001.fastq.gz,1,3,18,0.6,5.5,NA,0.1179,0.1643,R-299,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
16S,R-300,11,Q300,ND,3Burn_W5,3,GrandFir,NA,NA,R-300_S143_L001_R1_001.fastq.gz,R-300_S143_L001_R2_001.fastq.gz,1,5,20,1.3,5.8,NA,0.1058,0.1709,R-300,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
16S,R-301,11,Q301,ND,0Burn_W1,0,GrandFir,NA,NA,R-301_S155_L001_R1_001.fastq.gz,R-301_S155_L001_R2_001.fastq.gz,1,1,20,1.5,5.3,NA,0.0571,NA,R-301,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
16S,R-302,11,Q302,D,0Burn_W2,0,GrandFir,NA,NA,R-302_S167_L001_R1_001.fastq.gz,R-302_S167_L001_R2_001.fastq.gz,1,2,23,1.3,5,NA,0.0978,0.2461,R-302,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
16S,R-303,11,Q303,ND,3Burn_W6,3,Snowbrush,NA,NA,R-303_S93_L001_R1_001.fastq.gz,R-303_S93_L001_R2_001.fastq.gz,1,0,22,3.3,5.8,21,0.7935,1.2267,R-303,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
16S,R-304,11,Q304,D,1Burn_W3,1,Snowbrush,NA,NA,R-304_S10_L001_R1_001.fastq.gz,R-304_S10_L001_R2_001.fastq.gz,3,0,2,0.6,2.5,0,0.0233,NA,R-304,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
16S,R-305,11,Q305,ND,Sterile,NA,Snowbrush,NA,NA,R-305_S22_L001_R1_001.fastq.gz,R-305_S22_L001_R2_001.fastq.gz,1,0,13,2.4,4.9,0,0.2331,0.5082,R-305,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
