amplicon,sample_name,block,unique_id,drought,inoculum,fire_freq,species,other_frompreviouscolumn,control,filename_r1,filename_r2,wilting_scale,bud_number,leaf_number,leaf_length,height,nodule_num,shoot_dm,final_root_dm,seqtab_rows,inoculum_site,inoculum_burn_freq,mean_NO3,mean_NH4,mean_P,mean_K,mean_SO4_S,mean_B,mean_OM,mean_pH,mean_EC,mean_Zn,mean_Mn,mean_Cu,mean_Fe,mean_Ca,mean_Mg,mean_Na,mean_TKN,mean_C_N_ratio,mean_Sand,mean_Silt,mean_Clay
ITS2,F-R-216,8,Q216,ND,0Burn_W2,0,Snowbrush,NA,NA,F-R-216_S200_L001_R1_001.fastq.gz,F-R-216_S200_L001_R2_001.fastq.gz,1,0,23,3,4.5,7,0.7712,1.971,F-R-216,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-217,8,Q217,D,1Burn_W4,1,GrandFir,NA,NA,F-R-217_S345_L001_R1_001.fastq.gz,F-R-217_S345_L001_R2_001.fastq.gz,1,1,42,1.8,7.5,NA,0.1829,0.2451,F-R-217,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-218,8,Q218,D,3Burn_W5,3,GrandFir,NA,NA,F-R-218_S357_L001_R1_001.fastq.gz,F-R-218_S357_L001_R2_001.fastq.gz,1,8,34,3.2,8.4,NA,0.3092,0.5895,F-R-218,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-219,8,Q219,ND,1Burn_W3,1,GrandFir,NA,NA,F-R-219_S369_L001_R1_001.fastq.gz,F-R-219_S369_L001_R2_001.fastq.gz,1,1,6,0.8,5.3,NA,0.0723,0.1012,F-R-219,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-220,8,Q220,ND,3Burn_W6,3,Snowbrush,NA,NA,F-R-220_S212_L001_R1_001.fastq.gz,F-R-220_S212_L001_R2_001.fastq.gz,1,0,11,1.3,4,38,0.1798,0.4911,F-R-220,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-221,8,Q221,D,3Burn_W5,3,Snowbrush,NA,NA,F-R-221_S224_L001_R1_001.fastq.gz,F-R-221_S224_L001_R2_001.fastq.gz,1,0,18,2.2,5,15,0.2367,0.4695,F-R-221,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-222,8,Q222,D,Sterile,NA,GrandFir,NA,NA,F-R-222_S381_L001_R1_001.fastq.gz,F-R-222_S381_L001_R2_001.fastq.gz,1,4,32,1.9,5.6,NA,0.1349,0.2872,F-R-222,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-223,8,Q223,ND,1Burn_W4,1,GrandFir,NA,NA,F-R-223_S298_L001_R1_001.fastq.gz,F-R-223_S298_L001_R2_001.fastq.gz,1,5,35,2.7,6.3,NA,0.2536,0.6848,F-R-223,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-224,8,Q224,ND,Sterile,NA,GrandFir,NA,NA,F-R-224_S310_L001_R1_001.fastq.gz,F-R-224_S310_L001_R2_001.fastq.gz,1,6,37,1.9,5.4,NA,0.1596,0.2996,F-R-224,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-281,11,Q281,ND,3Burn_W5,3,Snowbrush,NA,NA,F-R-281_S248_L001_R1_001.fastq.gz,F-R-281_S248_L001_R2_001.fastq.gz,1,0,20,3,4.9,13,0.6449,1.4487,F-R-281,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-282,11,Q282,ND,1Burn_W3,1,GrandFir,NA,NA,F-R-282_S322_L001_R1_001.fastq.gz,F-R-282_S322_L001_R2_001.fastq.gz,1,1,3,0.8,4,NA,0.0423,0.1546,F-R-282,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-283,11,Q283,ND,0Burn_W1,0,Snowbrush,NA,NA,F-R-283_S260_L001_R1_001.fastq.gz,F-R-283_S260_L001_R2_001.fastq.gz,1,0,22,2.6,6.5,1,0.4625,1.0323,F-R-283,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-284,11,Q284,D,3Burn_W5,3,Snowbrush,NA,NA,F-R-284_S272_L001_R1_001.fastq.gz,F-R-284_S272_L001_R2_001.fastq.gz,6,0,26,2.2,5.5,0,0.5958,0.6693,F-R-284,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-285,11,Q285,D,3Burn_W5,3,GrandFir,NA,NA,F-R-285_S334_L001_R1_001.fastq.gz,F-R-285_S334_L001_R2_001.fastq.gz,1,2,22,2.1,4,NA,0.1187,0.4256,F-R-285,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-286,11,Q286,D,Sterile,NA,GrandFir,NA,NA,F-R-286_S346_L001_R1_001.fastq.gz,F-R-286_S346_L001_R2_001.fastq.gz,1,1,21,1,4.5,NA,0.0536,0.1376,F-R-286,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-287,11,Q287,D,3Burn_W6,3,GrandFir,NA,NA,F-R-287_S358_L001_R1_001.fastq.gz,F-R-287_S358_L001_R2_001.fastq.gz,5,1,3,0.9,4.5,NA,0.03,NA,F-R-287,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-288,11,Q288,ND,3Burn_W6,3,GrandFir,NA,NA,F-R-288_S370_L001_R1_001.fastq.gz,F-R-288_S370_L001_R2_001.fastq.gz,1,3,21,1.6,5.3,NA,0.0782,0.2193,F-R-288,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-289,11,Q289,ND,Sterile,NA,GrandFir,NA,NA,F-R-289_S382_L001_R1_001.fastq.gz,F-R-289_S382_L001_R2_001.fastq.gz,1,3,18,1.2,4.9,NA,0.0526,NA,F-R-289,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-290,11,Q290,D,0Burn_W1,0,GrandFir,NA,NA,F-R-290_S299_L001_R1_001.fastq.gz,F-R-290_S299_L001_R2_001.fastq.gz,1,3,12,0.4,7.7,NA,0.0871,0.2178,F-R-290,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-291,11,Q291,ND,1Burn_W4,1,GrandFir,NA,NA,F-R-291_S311_L001_R1_001.fastq.gz,F-R-291_S311_L001_R2_001.fastq.gz,1,7,59,3.2,6,NA,0.3612,0.8359,F-R-291,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-292,11,Q292,D,0Burn_W1,0,Snowbrush,NA,NA,F-R-292_S201_L001_R1_001.fastq.gz,F-R-292_S201_L001_R2_001.fastq.gz,1,0,5,1.2,3.6,0,0.0892,0.1842,F-R-292,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-293,11,Q293,D,Sterile,NA,Snowbrush,NA,NA,F-R-293_S213_L001_R1_001.fastq.gz,F-R-293_S213_L001_R2_001.fastq.gz,4,0,11,2.3,3.5,0,0.2724,0.49,F-R-293,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-294,11,Q294,D,3Burn_W6,3,Snowbrush,NA,NA,F-R-294_S225_L001_R1_001.fastq.gz,F-R-294_S225_L001_R2_001.fastq.gz,6,0,11,1.7,4,13,0.2098,0.4927,F-R-294,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-295,11,Q295,ND,0Burn_W2,0,Snowbrush,NA,NA,F-R-295_S237_L001_R1_001.fastq.gz,F-R-295_S237_L001_R2_001.fastq.gz,1,0,19,2.3,6.8,3,0.4209,0.9091,F-R-295,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-296,11,Q296,D,1Burn_W4,1,Snowbrush,NA,NA,F-R-296_S249_L001_R1_001.fastq.gz,F-R-296_S249_L001_R2_001.fastq.gz,6,0,19,2,5,0,0.3773,0.5859,F-R-296,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-297,11,Q297,D,0Burn_W2,0,Snowbrush,NA,NA,F-R-297_S261_L001_R1_001.fastq.gz,F-R-297_S261_L001_R2_001.fastq.gz,1,0,12,2.5,4.6,3,0.3352,0.6385,F-R-297,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-298,11,Q298,ND,1Burn_W4,1,Snowbrush,NA,NA,F-R-298_S273_L001_R1_001.fastq.gz,F-R-298_S273_L001_R2_001.fastq.gz,1,0,19,2.4,4.5,3,0.4813,1.3599,F-R-298,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-299,11,Q299,D,1Burn_W4,1,GrandFir,NA,NA,F-R-299_S323_L001_R1_001.fastq.gz,F-R-299_S323_L001_R2_001.fastq.gz,1,3,18,0.6,5.5,NA,0.1179,0.1643,F-R-299,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-300,11,Q300,ND,3Burn_W5,3,GrandFir,NA,NA,F-R-300_S335_L001_R1_001.fastq.gz,F-R-300_S335_L001_R2_001.fastq.gz,1,5,20,1.3,5.8,NA,0.1058,0.1709,F-R-300,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-301,11,Q301,ND,0Burn_W1,0,GrandFir,NA,NA,F-R-301_S347_L001_R1_001.fastq.gz,F-R-301_S347_L001_R2_001.fastq.gz,1,1,20,1.5,5.3,NA,0.0571,NA,F-R-301,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-302,11,Q302,D,0Burn_W2,0,GrandFir,NA,NA,F-R-302_S359_L001_R1_001.fastq.gz,F-R-302_S359_L001_R2_001.fastq.gz,1,2,23,1.3,5,NA,0.0978,0.2461,F-R-302,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-303,11,Q303,ND,3Burn_W6,3,Snowbrush,NA,NA,F-R-303_S285_L001_R1_001.fastq.gz,F-R-303_S285_L001_R2_001.fastq.gz,1,0,22,3.3,5.8,21,0.7935,1.2267,F-R-303,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-304,11,Q304,D,1Burn_W3,1,Snowbrush,NA,NA,F-R-304_S202_L001_R1_001.fastq.gz,F-R-304_S202_L001_R2_001.fastq.gz,3,0,2,0.6,2.5,0,0.0233,NA,F-R-304,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-305,11,Q305,ND,Sterile,NA,Snowbrush,NA,NA,F-R-305_S214_L001_R1_001.fastq.gz,F-R-305_S214_L001_R2_001.fastq.gz,1,0,13,2.4,4.9,0,0.2331,0.5082,F-R-305,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-306,11,Q306,ND,1Burn_W3,1,Snowbrush,NA,NA,F-R-306_S226_L001_R1_001.fastq.gz,F-R-306_S226_L001_R2_001.fastq.gz,1,0,3,1,3.2,0,0.0524,0.1605,F-R-306,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-307,11,Q307,ND,0Burn_W2,0,GrandFir,NA,NA,F-R-307_S371_L001_R1_001.fastq.gz,F-R-307_S371_L001_R2_001.fastq.gz,1,4,24,1.5,5.5,NA,0.1164,0.2064,F-R-307,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-308,11,Q308,D,1Burn_W3,1,GrandFir,NA,NA,F-R-308_S383_L001_R1_001.fastq.gz,F-R-308_S383_L001_R2_001.fastq.gz,1,2,8,1.5,4.5,NA,0.0615,0.1466,F-R-308,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-337,13,Q337,D,Sterile,NA,Snowbrush,NA,NA,F-R-337_S238_L001_R1_001.fastq.gz,F-R-337_S238_L001_R2_001.fastq.gz,1,0,10,2.5,5,0,0.2004,0.5701,F-R-337,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-338,13,Q338,ND,3Burn_W5,3,GrandFir,NA,NA,F-R-338_S300_L001_R1_001.fastq.gz,F-R-338_S300_L001_R2_001.fastq.gz,1,3,19,0.7,4.3,NA,0.0649,0.1209,F-R-338,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-339,13,Q339,ND,0Burn_W2,0,GrandFir,NA,NA,F-R-339_S312_L001_R1_001.fastq.gz,F-R-339_S312_L001_R2_001.fastq.gz,1,2,18,0.7,3.9,NA,0.0591,0.1191,F-R-339,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-340,13,Q340,ND,0Burn_W1,0,GrandFir,NA,NA,F-R-340_S324_L001_R1_001.fastq.gz,F-R-340_S324_L001_R2_001.fastq.gz,1,3,12,1.8,4.3,NA,0.1439,0.1966,F-R-340,1,0,1.3666666666666667,10.066666666666666,10,108,12,0.03666666666666667,7.8933333333333335,5.966666666666667,0.09666666666666666,0.7333333333333334,26.299999999999997,0.5333333333333333,58,1.6666666666666667,0.39999999999999997,0.043333333333333335,0.179,26.332333333333334,80.8,18.8,0.4
ITS2,F-R-341,13,Q341,D,3Burn_W5,3,GrandFir,NA,NA,F-R-341_S336_L001_R1_001.fastq.gz,F-R-341_S336_L001_R2_001.fastq.gz,1,4,23,1.1,4.5,NA,0.0622,0.1837,F-R-341,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-342,13,Q342,D,Sterile,NA,GrandFir,NA,NA,F-R-342_S348_L001_R1_001.fastq.gz,F-R-342_S348_L001_R2_001.fastq.gz,1,2,9,0.3,2.4,NA,0.0214,NA,F-R-342,Sterile,NA,2.45,19.099999999999998,6.166666666666667,52.833333333333336,8.5,0.04,4.825,5.733333333333333,0.11,0.25,63.28333333333333,0.5333333333333333,14.833333333333334,1.55,0.30000000000000004,0.06999999999999999,0.11033333333333334,25.63533333333333,88.8,10.8,0.4
ITS2,F-R-343,13,Q343,D,1Burn_W4,1,Snowbrush,NA,NA,F-R-343_S250_L001_R1_001.fastq.gz,F-R-343_S250_L001_R2_001.fastq.gz,2,0,13,2.2,4.2,0,0.2285,0.4425,F-R-343,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-344,13,Q344,D,1Burn_W3,1,Snowbrush,NA,NA,F-R-344_S262_L001_R1_001.fastq.gz,F-R-344_S262_L001_R2_001.fastq.gz,2,0,8,2,4.5,NA,0.1231,0.2307,F-R-344,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-345,13,Q345,D,1Burn_W3,1,GrandFir,NA,NA,F-R-345_S360_L001_R1_001.fastq.gz,F-R-345_S360_L001_R2_001.fastq.gz,1,1,6,0.5,5.5,NA,0.0716,0.1621,F-R-345,3,1,1.7,4.966666666666667,7.333333333333333,61.666666666666664,11.333333333333334,0.07,5.183333333333334,6.366666666666667,0.4166666666666667,0.1,10.1,0.6666666666666666,15.333333333333334,2.033333333333333,0.3,0.04,0.099,27.188666666666666,82.8,16.8,0.4
ITS2,F-R-346,13,Q346,D,3Burn_W5,3,Snowbrush,NA,NA,F-R-346_S274_L001_R1_001.fastq.gz,F-R-346_S274_L001_R2_001.fastq.gz,5,0,10,2.6,5.2,0,0.2685,0.6795,F-R-346,5,3,14.533333333333333,7.166666666666667,7,82,4.333333333333333,0.15333333333333335,7.073333333333333,6.3,0.11333333333333333,0.8666666666666667,15.566666666666666,0.8333333333333334,23,4.966666666666667,0.5666666666666667,0.05,0.23933333333333334,17.466333333333335,86.8,10.8,2.4
ITS2,F-R-347,13,Q347,D,0Burn_W2,0,GrandFir,NA,NA,F-R-347_S372_L001_R1_001.fastq.gz,F-R-347_S372_L001_R2_001.fastq.gz,1,2,27,1.3,4.3,NA,0.0913,0.2245,F-R-347,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-348,13,Q348,ND,1Burn_W4,1,GrandFir,NA,NA,F-R-348_S193_L001_R1_001.fastq.gz,F-R-348_S193_L001_R2_001.fastq.gz,1,4,23,1.5,5.8,NA,0.1768,0.2907,F-R-348,4,1,4.166666666666667,10.433333333333334,8.333333333333334,72.33333333333333,9.666666666666666,0.05,5.976666666666667,6,0.03333333333333333,0.3333333333333333,12.2,0.7333333333333333,20.666666666666668,1.5,0.3333333333333333,0.05666666666666667,0.103,17.198333333333334,88.8,10.8,0.4
ITS2,F-R-349,13,Q349,ND,0Burn_W2,0,Snowbrush,NA,NA,F-R-349_S286_L001_R1_001.fastq.gz,F-R-349_S286_L001_R2_001.fastq.gz,1,0,17,3,6.4,7,0.4471,0.9793,F-R-349,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
ITS2,F-R-350,13,Q350,D,3Burn_W6,3,GrandFir,NA,NA,F-R-350_S205_L001_R1_001.fastq.gz,F-R-350_S205_L001_R2_001.fastq.gz,1,4,16,1.5,5.1,NA,0.0968,0.2494,F-R-350,6,3,8.533333333333333,6.2,7.666666666666667,59.333333333333336,4.666666666666667,0.10333333333333333,5.67,5.733333333333333,0.05333333333333334,0.7333333333333334,10.233333333333334,0.7666666666666667,23,2.8666666666666667,0.4,0.04666666666666667,0.15666666666666668,21.451999999999998,90.8,8.8,0.4
ITS2,F-R-351,13,Q351,D,0Burn_W2,0,Snowbrush,NA,NA,F-R-351_S203_L001_R1_001.fastq.gz,F-R-351_S203_L001_R2_001.fastq.gz,1,0,4,0.7,2.8,0,0.0415,0.2437,F-R-351,2,0,1.3333333333333333,8.1,7.666666666666667,92.33333333333333,6,0.043333333333333335,6.406666666666667,6.166666666666667,0.08666666666666667,0.26666666666666666,16,0.43333333333333335,29,1.8333333333333333,0.3333333333333333,0.03666666666666667,0.16633333333333333,26.215666666666667,80.8,18.8,0.4
